username,text,thumbnail_title,thumbnail_url,tweet_url,created_at,retweets,likes,views
NatWest Business,"Register now to see our great lineup of industry experts, including the one and only Gary Vaynerchuk. @garyvee. https://t.co/EIiajdG1c4",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [112, 135]}]",2023-12-22 18:00:01+00:00,2,1,563
NatWest Business,Find out how to defend your business against festive scams: https://t.co/FL28V9QKor https://t.co/DH9LCWkJU9,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/fraud/festive-fraud-are-you-scam-savvy.html', 'url': 'https://t.co/FL28V9QKor', 'indices': [60, 83]}]",2023-12-22 09:21:56+00:00,1,1,402
NatWest Business,"Register now to see our great lineup of industry experts, including Founder of Puresport, Grayson Hart. https://t.co/EIiajdG1c4 https://t.co/hxQkmYXqfd",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [104, 127]}]",2023-12-22 09:00:04+00:00,0,0,353
NatWest Business,"Access coaching, free co-working spaces, our large network of specialists and exclusive events with the NatWest Accelerator. https://t.co/5Xy9UGj8wR https://t.co/cCKWbuwrnu",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html', 'url': 'https://t.co/5Xy9UGj8wR', 'indices': [125, 148]}]",2023-12-21 12:00:09+00:00,1,1,313
NatWest Business,"Register now to see our great lineup of industry experts, including Co-Founder of Flight Story, Oliver Yonchev. https://t.co/EIiajdG1c4 https://t.co/CKANdBXNjW",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [112, 135]}]",2023-12-21 09:00:03+00:00,0,0,295
NatWest Business,"Guard against card fraud this festive season.

https://t.co/oz2gR452XW https://t.co/lJuf5QhsDi",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/fraud/guarding-against-card-fraud.html', 'url': 'https://t.co/oz2gR452XW', 'indices': [47, 70]}]",2023-12-20 15:11:09+00:00,0,0,326
NatWest Business,Do more business in the Mobile Banking app. Discover new and improved features for business banking on the go. https://t.co/iXghsCs25E https://t.co/0MclOjFqix,,,"[{'display_url': 'natwest.com/business/ways-…', 'expanded_url': 'https://www.natwest.com/business/ways-to-bank/mobile-banking/biometric-approval-keeping-you-safe.html', 'url': 'https://t.co/iXghsCs25E', 'indices': [111, 134]}]",2023-12-20 15:00:11+00:00,1,0,320
NatWest Business,"Register now to see our great lineup of industry experts, including author of F*ck Being Humble, Stefanie Sword-Williams @stefaniesw https://t.co/EIiajdG1c4 https://t.co/3tZQYWzFQ1",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [133, 156]}]",2023-12-20 12:00:03+00:00,0,0,273
NatWest Business,"Register now to see our great lineup of industry experts, including Personal Brand Strategist and Founder of Klowt, Amelia Sordell. https://t.co/EIiajdG1c4 https://t.co/INEBpevNe4",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [132, 155]}]",2023-12-20 09:00:03+00:00,0,2,376
NatWest Business,"Register now to see our great lineup of industry experts, including your host, Angellica Bell.https://t.co/EIiajdG1c4 https://t.co/8qTPv89NYD",,,"[{'display_url': 'bsl2024.virtualhub.events', 'expanded_url': 'https://bsl2024.virtualhub.events/', 'url': 'https://t.co/EIiajdG1c4', 'indices': [94, 117]}]",2023-12-19 18:00:03+00:00,1,4,426
NatWest Business,"Access coaching, free co-working spaces, our large network of specialists and exclusive events with the NatWest Accelerator. https://t.co/5Xy9UGj8wR https://t.co/eBO453tYw4",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html', 'url': 'https://t.co/5Xy9UGj8wR', 'indices': [125, 148]}]",2023-12-19 17:01:06+00:00,1,1,315
NatWest Business,Interested in franchising? Read how one global franchise became a local retail success story. https://t.co/csb7a7792V https://t.co/LMsC8SOqDe,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/how-global-lifestyle-franchise-is-expanding-in-northern-ireland.html', 'url': 'https://t.co/csb7a7792V', 'indices': [94, 117]}]",2023-12-19 09:00:02+00:00,1,0,336
NatWest Business,We teamed up with Emissis so you could save energy costs and emissions. The voltage optimisation tech sends unused power back to the grid. https://t.co/VuXdfqO3mM https://t.co/IVKAdPE8Wr,,,"[{'display_url': 'natwest.com/business/green…', 'expanded_url': 'https://www.natwest.com/business/green-banking/energy-help-and-support.html', 'url': 'https://t.co/VuXdfqO3mM', 'indices': [139, 162]}]",2023-12-16 12:16:43+00:00,1,1,396
NatWest Business,We help entrepreneurs like Paalan scale and succeed. Support small businesses like @Mamasoodsuk  this Christmas. https://t.co/MQoIJLbPE2,,,[],2023-12-15 11:31:02+00:00,0,0,269
NatWest Business,Get a free Quote from Emissis and see if voltage optimisation could help cut your business’s energy bills and emissions. https://t.co/VuXdfqO3mM https://t.co/9vQmVAZ0zV,,,"[{'display_url': 'natwest.com/business/green…', 'expanded_url': 'https://www.natwest.com/business/green-banking/energy-help-and-support.html', 'url': 'https://t.co/VuXdfqO3mM', 'indices': [121, 144]}]",2023-12-13 12:16:43+00:00,0,0,323
NatWest Business,Get an exclusive 10% off voltage optimisation from Emissis. https://t.co/VuXdfqO3mM https://t.co/RtslEtKGuI,,,"[{'display_url': 'natwest.com/business/green…', 'expanded_url': 'https://www.natwest.com/business/green-banking/energy-help-and-support.html', 'url': 'https://t.co/VuXdfqO3mM', 'indices': [60, 83]}]",2023-12-11 12:16:43+00:00,0,0,333
NatWest Business,"We’re making it even easier to do business with us, with our new Franchise Direct service for lending requests up to £150,000. https://t.co/ERpdGwkeWx",,,[],2023-12-08 18:00:02+00:00,1,0,416
NatWest Business,We help entrepreneurs like @flicker_wick  scale and succeed. Support small businesses this Christmas. https://t.co/rUACFpXVOl https://t.co/T2nQB9UEFf,,,"[{'display_url': 'natwest.com/business/enter…', 'expanded_url': 'https://www.natwest.com/business/enterprise.html', 'url': 'https://t.co/rUACFpXVOl', 'indices': [102, 125]}]",2023-12-08 12:22:09+00:00,0,0,342
NatWest Business,"Our Accelerator programme is a six-month, fully funded programme with access to mentors, partners and experts from across your specialism. Find out more about the coaching and networking opportunities you could receive here: https://t.co/IxFVlkTdKM https://t.co/ANfqyomUTN",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [225, 248]}]",2023-12-06 16:09:49+00:00,0,2,418
NatWest Business,We help entrepreneurs like @mocarouk scale and succeed. Support small businesses this Christmas. https://t.co/rUACFpXVOl https://t.co/c5SIOEN7CH,,,"[{'display_url': 'natwest.com/business/enter…', 'expanded_url': 'https://www.natwest.com/business/enterprise.html', 'url': 'https://t.co/rUACFpXVOl', 'indices': [97, 120]}]",2023-12-06 15:00:02+00:00,0,1,308
NatWest Business,Update your tech to make your business more efficient. https://t.co/NqjmQuziAp https://t.co/0GV4qWGF9t,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/cyber-security/are-you-on-top-of-your-tech.html', 'url': 'https://t.co/NqjmQuziAp', 'indices': [55, 78]}]",2023-12-06 11:54:02+00:00,0,0,293
NatWest Business,The speed and scale of global interest rates’ mountainous climb was THE macro theme in 2023. What can we expect from central banks in the year ahead? Read our take here: https://t.co/9iCPAacjVN #AnnualOutlook #CentralBanks #YearAhead https://t.co/17JkFLz6nO,,,"[{'display_url': 'spkl.io/60154qSyU', 'expanded_url': 'http://spkl.io/60154qSyU', 'url': 'https://t.co/9iCPAacjVN', 'indices': [170, 193]}]",2023-12-05 09:00:06+00:00,0,0,315
NatWest Business,"The 2020s had anything but a roaring start, with a pandemic and lockdowns inflicting damage on economies around the world. We look at what that means for the global economy and the nature of global trade over the coming years. https://t.co/9kAp0TjaXw #annualoutlook #yearahead https://t.co/WEIuYrZ812",,,"[{'display_url': 'spkl.io/60164qSy8', 'expanded_url': 'http://spkl.io/60164qSy8', 'url': 'https://t.co/9kAp0TjaXw', 'indices': [227, 250]}]",2023-11-30 09:00:04+00:00,4,0,401
NatWest Business,Here is the latest analysis from the monthly PMI report. https://t.co/HwJKiYF3uv https://t.co/2qwPfcl9Qj,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/pmi-report-for-october-2023.html', 'url': 'https://t.co/HwJKiYF3uv', 'indices': [57, 80]}]",2023-11-22 17:05:06+00:00,2,1,497
NatWest Business,As part of #GEW we spoke to Akmal about the company he founded to help ethnic minority businesses start and grow.  https://t.co/N6VwYHSRwQ https://t.co/BbALJQxqBN,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/how-acf-provides-a-unique-financial-model-for-uk-start-ups.html', 'url': 'https://t.co/N6VwYHSRwQ', 'indices': [115, 138]}]",2023-11-20 15:55:05+00:00,0,0,465
NatWest Business,"Manage high and low demand with a proactive approach to pricing, customer satisfaction, staffing and stock levels. https://t.co/whZSPlvgOV https://t.co/3ranYBes0b",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/keeping-up-with-customer-demand.html', 'url': 'https://t.co/whZSPlvgOV', 'indices': [115, 138]}]",2023-11-20 09:03:25+00:00,2,3,568
NatWest Business,"The ISO 45001 standard can help ensure the health and wellbeing of employees, but is it right for your business? Read our article to learn more. https://t.co/aapF2PjuWV https://t.co/sAcZgp8xJs",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/workforce-support/how-iso-45001-helps-ensure-health-and-wellbeing-at-work.html', 'url': 'https://t.co/aapF2PjuWV', 'indices': [145, 168]}]",2023-11-17 15:05:22+00:00,0,0,408
NatWest Business,"Here at NatWest, we are proud to have been a part of the launch of ‘Bradford Business Together’, alongside the University of Bradford and a collection of other key organisations, to help Bradford’s businesses reach their potential. https://t.co/pIiiltaIQL",,,[],2023-11-16 15:34:50+00:00,0,0,511
NatWest Business,Are your savings on track? Find out if they’re growing in line with inflation. https://t.co/vlozrFGHLp https://t.co/qaxpCtfXfr,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/finances/cash-flow/what-the-uk-inflation-rate-could-mean-for-your-business.html', 'url': 'https://t.co/vlozrFGHLp', 'indices': [79, 102]}]",2023-11-16 12:13:35+00:00,1,0,383
NatWest Business,Tips on what higher interest rates could mean for your business when planning ahead. https://t.co/pLjZwBQQSC https://t.co/xelXvId4sy,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/finances/cash-flow/interest-rates-how-a-small-change-can-have-a-big-impact.html', 'url': 'https://t.co/pLjZwBQQSC', 'indices': [85, 108]}]",2023-11-10 11:55:54+00:00,0,0,511
NatWest Business,Do you know the different types of malware attack? Our specialist reveals what to look out for and how to defend your business. https://t.co/LWrWVFw0D7 https://t.co/6C7Y4HBhwS,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/cyber-security/your-guide-to-tracking-and-defending-against-malware.html', 'url': 'https://t.co/LWrWVFw0D7', 'indices': [128, 151]}]",2023-11-01 16:05:09+00:00,4,0,556
NatWest Business,Here are some tips to help protect your business from invoice fraud. https://t.co/NmP4QbbTyu https://t.co/BfZJfew9AB,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/payments/would-a-fake-invoice-fool-you.html', 'url': 'https://t.co/NmP4QbbTyu', 'indices': [69, 92]}]",2023-10-17 14:00:01+00:00,5,1,685
NatWest Business,Why your business could benefit from a comfortable cash buffer. https://t.co/IbwTNzD8GQ https://t.co/IjP6yRk88N,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/why-your-business-could-benefit-from-a-healthy-cash-reserve.html', 'url': 'https://t.co/IbwTNzD8GQ', 'indices': [64, 87]}]",2023-10-10 15:00:02+00:00,3,0,601
NatWest Business,"Learn why the Construction (Design &amp; Management) 2015 regulations are key to keeping construction workers safe. https://t.co/hKNs7l5TSD
#healthandsafety #construction https://t.co/1mwNJCbHsV",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/workforce-support/why-construction-regulations-are-key-to-worker-safety.html', 'url': 'https://t.co/hKNs7l5TSD', 'indices': [116, 139]}]",2023-10-10 11:30:36+00:00,2,1,516
NatWest Business,"Discover how the UK micromobility sector is finding solutions to get people and cargo moving more sustainably: https://t.co/v0yNJ7i0hw

#Micromobility https://t.co/pwdKn4jov5",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/manufacturing-and-automotive/why-low-carbon-transport-matters.html', 'url': 'https://t.co/v0yNJ7i0hw', 'indices': [111, 134]}]",2023-10-03 09:54:18+00:00,6,4,623
NatWest Business,We’re delighted to be at The Dairy Show on 4th October. https://t.co/NNLj3aU4NQ https://t.co/qtNyw373uW,,,"[{'display_url': 'bathandwest.com/the-dairy-show', 'expanded_url': 'https://www.bathandwest.com/the-dairy-show', 'url': 'https://t.co/NNLj3aU4NQ', 'indices': [56, 79]}]",2023-09-28 09:05:08+00:00,4,1,517
NatWest Business,Here are four ways to help your business diversify within a competitive market. https://t.co/yAgulj13mr https://t.co/gEz5erf0ep,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/diversifying-your-business-to-remain-competitive.html', 'url': 'https://t.co/yAgulj13mr', 'indices': [80, 103]}]",2023-09-22 14:50:26+00:00,3,1,601
NatWest Business,"Explore some of the steps the construction sector is taking to build a pipeline of female talent. 
https://t.co/QADIzDHSlw",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/manufacturing-and-automotive/celebrating-inspirational-women-in-the-construction-sector.html', 'url': 'https://t.co/QADIzDHSlw', 'indices': [99, 122]}]",2023-09-21 08:15:31+00:00,2,0,495
NatWest Business,The ISO 14001 standard could be a smart approach for the long-term viability of your business. https://t.co/ueCETj2slU https://t.co/Jwb3wTS9j4,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/understanding-the-benefits-of-iso-14001.html', 'url': 'https://t.co/ueCETj2slU', 'indices': [95, 118]}]",2023-09-13 14:00:01+00:00,2,0,482
NatWest Business,Here is the latest analysis from the monthly PMI report. https://t.co/DarO7FtpBo https://t.co/WBvCdL2hDQ,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/pmi-report-for-august-2023.html', 'url': 'https://t.co/DarO7FtpBo', 'indices': [57, 80]}]",2023-09-13 12:37:20+00:00,4,0,473
NatWest Business,"We asked law firms what their most significant 2023 challenge. Download our Legal Report 2023:
https://t.co/iVjxF4Ivsz https://t.co/naObpKbuKw",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/professional-services-and-business-services/legal-report-2023-sector-shows-resilience-amid-challenges.html', 'url': 'https://t.co/iVjxF4Ivsz', 'indices': [95, 118]}]",2023-09-12 15:52:40+00:00,1,3,585
NatWest Business,"This is the incredible story of Derby-based business Two Twenty, who successfully transitioned to an Employee Ownership Trust. https://t.co/V6GzntCK4X https://t.co/toRCTAQ6rR",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/business-strategy/finding-success-with-an-employee-ownership-trust.html', 'url': 'https://t.co/V6GzntCK4X', 'indices': [127, 150]}]",2023-09-11 11:41:43+00:00,1,1,563
NatWest Business,"Explore our Legal Report 2023, which brings together data and insights from across the sector. https://t.co/iVjxF4Ivsz https://t.co/IBRRC5n4Bx",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/professional-services-and-business-services/legal-report-2023-sector-shows-resilience-amid-challenges.html', 'url': 'https://t.co/iVjxF4Ivsz', 'indices': [95, 118]}]",2023-09-07 10:47:10+00:00,0,1,421
NatWest Business,"Get FreeAgent for free with your NatWest business bank account for as long as you retain your account. Go on, give it a go.

Specific account eligibility applies.

https://t.co/mwhnXKLjln https://t.co/XQd3bm5S88",,,"[{'display_url': 'freeagent.com/try/give-it-a-…', 'expanded_url': 'https://www.freeagent.com/try/give-it-a-go/?utm_source=natwest&utm_medium=social&utm_campaign=advocacy_sept23', 'url': 'https://t.co/mwhnXKLjln', 'indices': [164, 187]}]",2023-09-07 09:55:26+00:00,5,3,645
NatWest Business,"Explore our Legal Report 2023, which brings together data and insights from across the sector. https://t.co/iVjxF4Ivsz https://t.co/Uclvui72nV",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/professional-services-and-business-services/legal-report-2023-sector-shows-resilience-amid-challenges.html', 'url': 'https://t.co/iVjxF4Ivsz', 'indices': [95, 118]}]",2023-09-07 09:37:37+00:00,0,0,350
NatWest Business,Read how this Merseyside-based manufacturer now exports to 37 countries.,,,[],2023-08-02 08:19:33+00:00,0,3,989
NatWest Business,"Do you want access to a network of like-minded peers across the UK? Our Accelerator programme can offer this, co-working spaces, specialist coaching and much more. Apply for the programme now:  https://t.co/IxFVlkTdKM #BusinessGrowth #Business #Networking https://t.co/KYzuIdl4BC",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [194, 217]}]",2023-07-31 12:00:02+00:00,4,6,1807
NatWest Business,Email impersonation scams are on the rise. Here’s how to protect your business. https://t.co/uj0lzsMUWz https://t.co/i1wZ8WbXaL,,,"[{'display_url': 'natwest.com/business/secur…', 'expanded_url': 'https://www.natwest.com/business/security.html', 'url': 'https://t.co/uj0lzsMUWz', 'indices': [80, 103]}]",2023-07-27 13:53:30+00:00,4,3,1006
NatWest Business,Take a closer look at the role Artificial Intelligence could play in the way we work:: https://t.co/BADM6EzTv2 https://t.co/XUCJWjKNIZ,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/innovation/ai-is-it-relevant-for-your-business.html', 'url': 'https://t.co/BADM6EzTv2', 'indices': [87, 110]}]",2023-07-25 09:27:20+00:00,1,2,1730
NatWest Business,What steps are you taking to protect your business from rising costs?,,,[],2023-07-20 14:13:23+00:00,1,2,97616
NatWest Business,We are proud to launch Tap to Pay on iPhone. Get ready to accept in-person contactless payments with just your iPhone. No extra hardware needed. Learn more: https://t.co/CAKO5mM6L3 https://t.co/Doq1wOlJy0,,,"[{'display_url': 'tylbynatwest.com/tap-to-pay-on-…', 'expanded_url': 'https://www.tylbynatwest.com/tap-to-pay-on-iphone', 'url': 'https://t.co/CAKO5mM6L3', 'indices': [157, 180]}]",2023-07-19 13:53:05+00:00,4,6,1915
NatWest Business,Discover how a Cyber Incident Response Team could enhance your cyber resilience. https://t.co/pq6RHXPBQE https://t.co/N6iJnpC7Fi,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/technology/cyber-security/essential-strategies-prepare-for-and-respond-cyber-incidents.html', 'url': 'https://t.co/pq6RHXPBQE', 'indices': [81, 104]}]",2023-07-14 09:58:19+00:00,0,6,833
NatWest Business,Save on business bank charges. Use cash machines to get cash out. And our Mobile App to pay in cheques. For payments go digital. Click the link to explore ways to bank that suit your business. https://t.co/BiFBrwyzlJ https://t.co/XOnjvrE0Xz,,,"[{'display_url': 'natwest.com/business/ways-…', 'expanded_url': 'https://www.natwest.com/business/ways-to-bank.html', 'url': 'https://t.co/BiFBrwyzlJ', 'indices': [193, 216]}]",2023-07-13 14:11:09+00:00,1,2,811
NatWest Business,We are proud to announce that our Carbon Planner Tool has been nominated at the DATA IQ awards for the Data for Society Award. #DataIQAwards2023 https://t.co/zW5KTjAIkp,,,[],2023-07-13 13:08:36+00:00,1,5,901
NatWest Business,"Discover strategy insights from some of the UK’s top technology CEOs on future-proofing your product, service, and culture.
https://t.co/JRv9BeOTLQ https://t.co/O6aSGZ43NB",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/technology-media-and-telecoms/strategy-insights-from-some-of-the-uks-top-tech-ceos.html', 'url': 'https://t.co/JRv9BeOTLQ', 'indices': [124, 147]}]",2023-07-12 12:56:59+00:00,1,1,588
NatWest Business,Do you have staff members claiming long-term sickness? Our specialist gives her insights. https://t.co/CU3uKOPJNR https://t.co/N12jFtCLWI,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/workforce-support/supporting-employees-during-long-term-sickness.html', 'url': 'https://t.co/CU3uKOPJNR', 'indices': [90, 113]}]",2023-07-11 17:00:02+00:00,0,0,669
NatWest Business,"Do you want access to a network of like-minded peers across the UK? Our Accelerator programme can offer this, co-working spaces, specialist coaching and much more. Apply for the programme now: https://t.co/5Xy9UGjGmp #BusinessCoach #BusinessDevelopment #BusinessManagement https://t.co/aNTf2V9tiv",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html', 'url': 'https://t.co/5Xy9UGjGmp', 'indices': [193, 216]}]",2023-07-11 14:00:03+00:00,3,3,814
NatWest Business,"According to the GEM report, overall UK entrepreneurs are continuing to do well, in difficult conditions.https://t.co/ftnaShXztr https://t.co/HPvDlu5KBv",,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/global-entrepreneurship-monitor-maintains-positive-outlook.html', 'url': 'https://t.co/ftnaShXztr', 'indices': [105, 128]}]",2023-07-11 12:00:10+00:00,0,1,519
NatWest Business,Here is the latest analysis from the monthly PMI report. https://t.co/bxHzUc1698 https://t.co/DRKjKlZCgB,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/economics/economic-outlook/purchasing-managers-index-reports/pmi-report-for-june-2023.html', 'url': 'https://t.co/bxHzUc1698', 'indices': [57, 80]}]",2023-07-11 10:45:50+00:00,0,0,563
NatWest Business,We are delighted to share that our Carbon Planner tool won “The Most Successful Environmental Project of the year” at the Digital Leader Awards. https://t.co/Gem3ajGKpf https://t.co/DfUCSnbkrq,,,"[{'display_url': 'natwest.com/business/green…', 'expanded_url': 'https://www.natwest.com/business/green-banking/carbon-planner.html', 'url': 'https://t.co/Gem3ajGKpf', 'indices': [145, 168]}]",2023-07-07 14:44:41+00:00,1,4,629
NatWest Business,"What do you need to know about creating the next generation of family business? Read our top 10 actionable ideas from the Family Business UK conference.  

#FamilyBusiness",,,[],2023-07-07 13:05:04+00:00,2,3,670
NatWest Business,Do you have staff members claiming long-term sickness? Our specialist gives her insights. https://t.co/CU3uKOPJNR https://t.co/PpRZFObHil,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/business-management/workforce-support/supporting-employees-during-long-term-sickness.html', 'url': 'https://t.co/CU3uKOPJNR', 'indices': [90, 113]}]",2023-07-06 16:09:53+00:00,0,1,495
NatWest Business,"With a savings account, you could save on fees – plus get a better interest rate than your current account. It’s easy to set one up in the app. https://t.co/MeLgqTWYIu https://t.co/f80DamkqtH",,,"[{'display_url': 'natwest.com/business/savin…', 'expanded_url': 'https://www.natwest.com/business/savings.html', 'url': 'https://t.co/MeLgqTWYIu', 'indices': [144, 167]}]",2023-07-06 12:34:36+00:00,1,2,726
NatWest Business,"RT @NatWestGroup: 🙌 #ICYMI: Last week we co-sponsored the Inspirational Business Women in STEM &amp; Construction event @UKHouseofLords, celebr…",,,[],2023-07-06 10:31:32+00:00,2,0,
NatWest Business,NEW: 24 months of free everyday business banking when you switch to NatWest. Get the details.,,,[],2023-07-05 10:33:50+00:00,3,4,690
NatWest Business,Find the right savings account for you  https://t.co/MeLgqTWYIu https://t.co/h6puA0rsRu,,,"[{'display_url': 'natwest.com/business/savin…', 'expanded_url': 'https://www.natwest.com/business/savings.html', 'url': 'https://t.co/MeLgqTWYIu', 'indices': [40, 63]}]",2023-07-04 16:02:34+00:00,6,6,778
NatWest Business,"Make UK research says 79% of companies cite supply chain vulnerabilities as a strategic risk to their business. Discover how to build a more resilient supply chain here.

#Manufacturing #Resilience #SupplyChains

@MakeUK_",,,[],2023-07-03 08:07:41+00:00,4,3,1036
NatWest Business,Learn how to calculate your emissions intensity level so you can compare results with your competitors. https://t.co/4GhrPJ4Ewc https://t.co/W6zHgzeBYt,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sustainability/climate/carbon-planner-do-you-know-your-emissions-intensity-score.html', 'url': 'https://t.co/4GhrPJ4Ewc', 'indices': [104, 127]}]",2023-07-03 08:00:47+00:00,4,2,759
NatWest Business,What’s the biggest concern for your business this year?,,,[],2023-06-30 12:18:26+00:00,1,1,578
NatWest Business,Missed out on the Smart Factories Expo in early June? Here are our takeaways from the event: https://t.co/9hxXIz9XSV #smartfactoryexpo https://t.co/N3qyKPLROb,,,"[{'display_url': 'natwest.com/business/insig…', 'expanded_url': 'https://www.natwest.com/business/insights/sector-trends/manufacturing-and-automotive/the-outlook-for-manufacturing.html', 'url': 'https://t.co/9hxXIz9XSV', 'indices': [93, 116]}]",2023-06-30 10:11:24+00:00,0,0,592
NatWest Business,Hear from business leaders and specialists at Micromobility UK 2023 about how the sector is finding innovative solutions to get people and cargo moving more sustainably. Visit our website for our top take-aways from the event. https://t.co/R8xhHatkbY,,,[],2023-06-30 08:55:40+00:00,2,3,1143
NatWest Business,"NEW: Our Accelerator Programme is a six-month, fully funded programme with access to mentors, partners and experts from across your specialism. Find out more about the coaching and networking opportunities you could receive here: https://t.co/IxFVlkTdKM #BusinessGrowth #Business https://t.co/L9UfFFSOJE",,,"[{'display_url': 'natwest.com/business/busin…', 'expanded_url': 'https://www.natwest.com/business/business-services/entrepreneur-accelerator.html#detail', 'url': 'https://t.co/IxFVlkTdKM', 'indices': [230, 253]}]",2023-06-28 14:00:11+00:00,5,7,1095
NatWest Business,Contemplating a move towards electric vehicles? Here’s what your business needs to consider: https://t.co/HWP85fzBaf https://t.co/LsFVILwBit,,,"[{'display_url': 'lombard.co.uk/insights/susta…', 'expanded_url': 'https://www.lombard.co.uk/insights/sustainability/climate/what-to-consider-when-electrifying-your-business-vehicles.html', 'url': 'https://t.co/HWP85fzBaf', 'indices': [93, 116]}]",2023-06-28 11:39:21+00:00,1,1,517
